,text,date,category,language,class
5315,"hello, My card was stolen last night. kind Regards",5-6-2022,lost_or_stolen_card,en,card
5316,"hi, Why was I charged twice for my item! best Regards",4-9-2022,transaction_charged_twice,en,others
5317,"Good afternoon, I did not receivee the correct amount for the exchange rate. best Regards",30-11-2022,card_payment_wrong_exchange_rate,en,card
5318,"Good afternoon, Can I use my virtual card for recurringg monthly payments? Kind Regards",17-3-2022,virtual_card_not_working,en,card
5319,"Good morning, Where do I need too go too change my PIN? Kind Regards",3-5-2022,change_pin,en,security
5320,"Good afternoon, What iss the reason for my card payment to be reverted? Thanks",12-1-2022,reverted_card_payment?,en,card
5321,"good morning, Can I transfer my payroll to the bank? best Regards",23-12-2022,receiving_money,en,others
5322,"Hello, Tell me what ATMss take this card. best Regards",19-11-2022,atm_support,en,others
5323,"good morning, Can the card be mailed to Europe? Kind Regards",12-12-2022,country_support,en,others
5324,"good afternoon, I could nott get money from an ATM Kind Regards",27-5-2022,declined_cash_withdrawal,en,cash
5325,"good evening, I blocked my card by mistakee, how do I unblock it? best Regards",25-4-2022,pin_blocked,en,security
5326,"Hi, Why was I charged a fee for withdrawing money? best Regards",27-1-2022,cash_withdrawal_charge,en,cash
5327,"good afternoon, Can you tell me howw to change my PIN? kind Regards",14-9-2022,change_pin,en,security
5328,"good morning, I would like to get an account for my child. kind Regards",14-8-2022,age_limit,en,others
5329,"hello, where are the transfers originating Best Regards",30-1-2022,verify_source_of_funds,en,others
5330,"good evening, What fees are there for adding money using an international card Kind Regards",6-4-2022,top_up_by_card_charge,en,card
5331,"Good afternoon, Can you find out why my credit card didn't process payment? It was declined for top up so what's the deal? Kind Regards",2-4-2022,top_up_failed,en,others
5332,"good afternoon, II don't have the device II used to log onto the platform so II can't access it. best Regards",10-3-2022,lost_or_stolen_phone,en,security
5333,"hi, Do you offer services thatt hold money in different types of currency? Thanks",3-10-2022,fiat_currency_support,en,others
5334,"Boas, Não recebi o meu cartão de crédito pelo correio. Melhores cumprimentos",22-3-2022,transfer_timing,pt,transfer
5335,"good afternoon, Where is the closest ATM I can use? Thanks",10-4-2022,atm_support,en,others
5336,"Good afternoon, I tried using my card at multiple vendors and now it's not working. kind Regards",16-1-2022,card_not_working,en,card
5337,"hello, What am I going to need in order to activate my card? thanks",5-1-2022,activate_my_card,en,card
5338,"good morning, I would like to know how to work out where my funds came fromm? Kind Regards",5-1-2022,verify_source_of_funds,en,others
5339,"good morning, I ordered something, and now I have buyer's remorse. Since what I ordered hasn't come yet, can you just cancel the payment since I already know I want a refund for it? Best Regards",29-3-2022,request_refund,en,others
5340,"Good morning, Where can I order a card when I am in China? best Regards",23-1-2022,card_about_to_expire,en,card
5341,"good morning, I just bought an item and would like to stop payment can you tell me if thee item has been sent yet? thanks",7-3-2022,request_refund,en,others
5342,"good morning, I made a transfer and according to the receiver ""they haven't received the right amount"" Its lesser than it should be.Now I have to transfer more money to make up for the missing amount . Can you please help me about this,what should be done thanks",15-8-2022,transfer_fee_charged,en,transfer
5343,"hi, need to know places i can withdraw money best Regards",22-5-2022,atm_support,en,others
5344,"Boas, Quanto tempo vai levar para eu receber o meu cartão? Cumprimentos",11-12-2022,receiving_money,pt,others
5345,"good morning, I was charged too many times for one transactionn. best Regards",14-6-2022,transaction_charged_twice,en,others
5346,"hi, The transfer to my beneficiary has not gone through thanks",14-8-2022,beneficiary_not_allowed,en,others
5347,"hi, What if there is an error on the exchange ratee? thanks",6-8-2022,card_payment_wrong_exchange_rate,en,card
5348,"good afternoon, I want to terminate my accountt Thanks",2-3-2022,terminate_account,en,security
5349,"hi, Can you give me info about what to do when my card expires? Kind Regards",12-8-2022,card_about_to_expire,en,card
5350,"hello, Why did you guys charge me ann extra €1? Kind Regards",17-4-2022,extra_charge_on_statement,en,others
5351,"good evening, How can I know where did my funds come fromm? kind Regards",22-3-2022,verify_source_of_funds,en,others
5352,"Good morning, How can I request cash back? Thee ATM just gave me the wrong amount that I've been charged though... best Regards",6-12-2022,wrong_amount_of_cash_received,en,cash
5353,"hello, I need a quick transfer from Chinaa.  How long would that take? best Regards",3-1-2022,transfer_timing,en,transfer
5354,"Good evening, I got charged twoo times for a transaction thanks",4-5-2022,transaction_charged_twice,en,others
5355,"good morning, The amount of cash I received was not the full amount Kind Regards",23-8-2022,wrong_amount_of_cash_received,en,cash
5356,"good morning, Anytime I've made an ATM withdrawal before it has always been free. I now say that I have been charged for my most recent ATM withdrawal. What's going on here? thanks",2-7-2022,cash_withdrawal_charge,en,cash
5357,"hello, Whaat does pending meaan on aa caash withdraawaal? thanks",13-9-2022,pending_cash_withdrawal,en,cash
5358,"Hi, I don't want this account anymore, how do I delete itt? kind Regards",11-9-2022,terminate_account,en,security
5359,"Hello, Somee cash shows up on my app. Kind Regards",26-10-2022,cash_withdrawal_not_recognised,en,cash
5360,"Bom dia, Preciso de uma reativação de cartão que relatei que o meu cartão tinha perdido, mas encontrei-o no meu casaco. Cumprimentos",23-10-2022,transfer_not_received_by_recipient,pt,transfer
5361,"Hello, Someone withdrew money from my account, andd it wasn't me. kind Regards",1-1-2022,cash_withdrawal_not_recognised,en,cash
5362,"Hi, Hi, I'm trying to purchase a flat and I'm needing the first payment for the mortgage to go through on the flat I'm trying to buy. For some reason I keep getting an error.can you assisst in making thiss transfer? What iss going on? Kind Regards",14-7-2022,failed_transfer,en,transfer
5363,"good afternoon, My toop-up is taking a while too process! thanks",14-8-2022,pending_top_up,en,others
5364,"Hello, I must change my PIN as soon as possiblee. kind Regards",9-7-2022,change_pin,en,security
5365,"good evening, Whatt countries can I use your services? best Regards",11-8-2022,country_support,en,others
5366,"hello, What is the greatest number of times that I can top-up? Thanks",23-7-2022,top_up_limits,en,others
5367,"Good afternoon, How can II dispute a direct debit charge on my account? thanks",22-1-2022,direct_debit_payment_not_recognised,en,others
5368,"Good afternoon, what steps do you take to check identity kind Regards",2-5-2022,verify_my_identity,en,others
5369,"good afternoon, I am suppose to be getting a refund from something I purchased but it hasn't showed up in my account. Thanks",20-7-2022,Refund_not_showing_up,en,others
5370,"Hi, I wanted to purchase some crypto. The app will not let me. What's going on here? I really want to make thiss exchange. Kind Regards",5-12-2022,beneficiary_not_allowed,en,others
5371,"hello, Why didn't my friend's transaction arrive yet? Best Regards",25-3-2022,transfer_not_received_by_recipient,en,transfer
5372,"Hi, Why didn't this transfer workk? Kind Regards",15-12-2022,failed_transfer,en,transfer
5373,"good evening, II have a withdrawal waiting to go through. Best Regards",27-7-2022,pending_cash_withdrawal,en,cash
5374,"Good morning, How can you transfer my salary to my correct currency? best Regards",25-3-2022,receiving_money,en,others
5375,"Boa noite, Quando é que o meu novo cartão será entregue? Obrigada",8-3-2022,why_verify_identity,pt,others
5376,"good evening, My card payment is being declined and I've triedd several times. Thanks",19-4-2022,declined_card_payment,en,card
5377,"Good evening, I was charged for using my card? Best Regards",2-4-2022,card_payment_fee_charged,en,card
5378,"hi, I live in Germany. Is that one of the countries you are in? What other countries are you in? Best Regards",2-12-2022,country_support,en,others
5379,"Hello, Will you help me unblock my pin after putting in the wrong pin too many times? thanks",25-5-2022,pin_blocked,en,security
5380,"good afternoon, What is the top-up limit? kind Regards",28-7-2022,top_up_limits,en,others
5381,"Hello, Why is my refund missing in my statement? kind Regards",24-9-2022,Refund_not_showing_up,en,others
5382,I know how to run without you holding my hand!,2-2-2022,account_support,en,
5383,"Good afternoon, Hello, there seems to be a billing mistake associated with my account.  My app was charged $1 more than it should have.  Could you please explain why this may have happened? Best Regards",29-6-2022,extra_charge_on_statement,en,others
5384,"Good evening, Can friends transfer money to each other? Best Regards",2-11-2022,receiving_money,en,others
5385,"good evening, How longg will it be  before the person I sent money to is able to see it? Thanks",23-12-2022,transfer_not_received_by_recipient,en,transfer
5386,"Good morning, Was my transaction reverted with my card? Thanks",4-8-2022,reverted_card_payment?,en,card
5387,"Hi, Why have I receivedd a rebate for my payment after a week? kind Regards",9-1-2022,reverted_card_payment?,en,card
5388,"Hello, Why are my withdrawals suddenly being declined? Best Regards",15-5-2022,declined_cash_withdrawal,en,cash
5389,"hello, How caan I investigaate aa missing refund? Thanks",25-3-2022,Refund_not_showing_up,en,others
5390,"Good afternoon, There is a strange payment on my cardd. Best Regards",15-8-2022,card_payment_not_recognised,en,card
5391,"good afternoon, I have a transfer from the US, How longg is the wait? Kind Regards",13-6-2022,transfer_timing,en,transfer
5392,"Hello, Please let me know how to change my PIN? Kind Regards",23-11-2022,change_pin,en,security
5393,"Boa tarde, Já devia ter recebido o meu novo cartão, mas ainda não chegou. Melhores cumprimentos",3-4-2022,transaction_charged_twice,pt,others
5394,"good morning, I have checked the account information several times to be sure that it is correct, but the in country transfer I did a few days ago still has not appeared! What is the hold up? best Regards",27-12-2022,transfer_not_received_by_recipient,en,transfer
5395,"good morning, Can I receive my salary with this in another currency? thanks",21-7-2022,receiving_money,en,others
5396,"Good afternoon, How too order a virtual card Kind Regards",30-9-2022,getting_virtual_card,en,card
5397,"hi, Why hasn't my cash arrivedd from a deposited check? Thanks",21-1-2022,balance_not_updated_after_cheque_or_cash_deposit,en,cash
5398,"Good evening, Whenn I use my card, it says decline? best Regards",20-8-2022,declined_card_payment,en,card
5399,"good morning, I made a transfer recently but it has not changed on my dashboard. thanks",24-6-2022,pending_transfer,en,transfer
